officer_id,age,gender,marital_status,rank,unit,years_of_service,avg_weekly_hours,night_shift_ratio,overtime_hours_month,critical_incidents_last_year,trauma_exposure_index,sick_days_last_year,internal_complaints_last_2y,duty_satisfaction,work_env_rating,work_life_balance,mental_health_risk_flag,base_pay_band,promotion_last_3y,transfer_last_2y,posted_in_high_risk_area,attrition
4531,31,Male,Single,Constable,Investigation,0.5,51.77842119289737,0.65,24.48688698418194,2,1.77,7,0,5,3,5,0,Medium,0,1,1,0
4532,37,Male,Single,Inspector,Patrol,25.4,54.67043078355359,0.45,20.103557928164047,1,1.51,8,0,2,3,3,0,Medium,0,0,1,0
4533,39,Male,Married,Constable,Investigation,9.5,47.03462843071338,0.49,35.189783627694425,4,5.5,7,0,4,2,3,1,Low,1,0,0,0
4534,40,Male,Married,Constable,Patrol,19.8,47.76887779134708,0.75,26.15197782322867,3,3.84,6,0,4,2,2,0,Medium,0,0,0,0
4535,29,Male,Married,SP+,Patrol,33.4,59.327426752000086,0.61,24.43976662419886,1,1.44,4,2,3,2,1,0,High,0,0,1,0
4536,40,Male,Divorced,Specialized Tactical,Cyber Crime,9.0,53.20783144725084,0.66,35.03380764261751,2,3.02,4,0,1,4,5,0,Medium,0,0,0,1
4537,39,Male,Married,Constable,Traffic,1.2,55.12607074934774,0.08,8.694773778308232,3,3.82,12,0,4,2,5,1,Medium,0,0,0,0
4538,28,Female,Married,Assistant Sub-Inspector,Patrol,23.7,52.54706244259972,0.84,21.20061708427754,1,1.47,8,0,3,5,4,0,Medium,0,0,0,0
4539,39,Male,Divorced,Assistant Sub-Inspector,Special Operations,32.7,55.38216033716515,0.34,34.11196502312463,2,4.23,6,1,1,4,2,1,Low,0,0,0,0
4540,32,Female,Married,Inspector,Patrol,35.0,54.3709958311951,0.36,44.221745666347516,3,3.93,7,0,2,4,4,0,Low,1,1,1,0
4541,29,Male,Married,Constable,Cyber Crime,5.0,59.75864756988881,0.14,53.21109112340011,1,0.81,8,0,3,3,4,0,Medium,1,1,0,0
4542,33,Male,Married,Head Constable,Women & Child Protection,6.3,52.571739296125,0.13,29.707116152043515,1,2.89,7,0,1,5,3,0,Low,0,1,0,1
4543,28,Male,Married,Constable,Patrol,2.9,53.1239308494833,0.51,39.86522838199646,0,0.0,5,0,5,2,3,0,Low,1,0,0,0
4544,30,Male,Married,Assistant Sub-Inspector,Patrol,18.9,51.460275817952635,0.26,34.419313130931265,1,0.87,8,0,3,1,4,0,Low,1,1,1,0
4545,48,Male,Married,Constable,Investigation,0.5,61.69764880371014,0.28,52.38931442457606,2,2.9,8,0,4,5,2,0,Very High,0,0,0,0
4546,26,Male,Single,Constable,Cyber Crime,3.2,50.872245132162476,0.23,20.93927163084723,2,2.76,7,1,3,3,3,0,Medium,1,0,0,0
4547,42,Female,Married,Head Constable,Intelligence,3.6,52.488949711000664,0.26,27.713422019962707,2,1.69,8,0,3,3,3,1,Medium,0,0,1,0
4548,40,Male,Married,Assistant Sub-Inspector,Patrol,7.2,64.81340493661021,0.22,24.370201587651874,1,1.57,9,1,1,2,3,1,Medium,0,0,0,0
4549,48,Male,Divorced,Inspector,Patrol,10.4,70.8113942455265,0.16,40.1973519594665,1,1.33,8,0,3,1,1,0,Medium,0,0,1,1
4550,52,Male,Married,Inspector,Traffic,21.3,71.60621681087103,0.29,17.116950370381097,2,1.73,6,1,3,3,1,0,Medium,1,0,0,0
4551,35,Male,Single,Constable,Patrol,0.5,54.98842577217403,0.42,56.78963358774173,2,1.88,3,1,2,4,3,0,Low,0,0,0,1
4552,39,Male,Married,Constable,Investigation,15.8,46.969931439565215,0.38,18.613278557860983,5,7.06,9,0,3,3,2,0,Medium,0,0,0,0
4553,37,Female,Married,Assistant Sub-Inspector,Patrol,6.9,53.2268180627151,0.61,7.788486647116299,0,0.0,8,0,2,4,1,0,Low,1,0,1,0
4554,27,Male,Married,Inspector,Patrol,23.3,41.28767662802417,0.22,36.183160605712594,1,1.35,5,0,3,3,5,1,Low,0,0,0,0
4555,33,Male,Married,Head Constable,Cyber Crime,15.6,62.04153418464641,0.69,64.24049661426683,2,2.73,4,0,1,1,5,0,Low,1,1,0,0
4556,58,Male,Single,Constable,Traffic,5.3,60.32757880016314,0.45,17.893332113934232,1,0.93,5,0,3,2,3,0,Medium,1,0,0,1
4557,39,Male,Single,Assistant Sub-Inspector,Patrol,7.2,61.8970937625026,0.18,20.609327991103438,3,4.07,2,0,2,3,3,0,Low,0,0,1,0
4558,24,Male,Single,Constable,Investigation,22.7,70.59419641887031,0.19,25.365561458597053,4,5.49,6,0,5,3,5,0,Low,0,1,0,0
4559,41,Male,Married,Assistant Sub-Inspector,Traffic,14.9,75.17862453169198,0.35,24.917150131785146,1,1.21,4,0,2,3,2,0,High,1,0,1,0
4560,44,Female,Married,Assistant Sub-Inspector,Women & Child Protection,13.7,39.85360709741158,0.42,45.924077254352284,2,3.31,5,0,1,3,2,0,Low,1,0,1,0
4561,42,Male,Single,Constable,Investigation,5.9,60.869750768952876,0.28,37.776905556223966,3,2.24,9,0,3,2,4,0,Low,1,0,0,0
4562,24,Male,Married,Deputy SP,Traffic,23.5,57.28469952894129,0.2,42.80069792534078,2,1.75,3,0,3,4,4,0,Very High,0,1,0,0
4563,38,Male,Single,Assistant Sub-Inspector,Patrol,12.4,50.02890272804816,0.85,22.431747652956982,1,1.26,10,1,4,3,3,0,Low,0,1,0,0
4564,23,Male,Married,SP+,Investigation,29.3,53.65746778521403,0.71,8.560987246218128,2,2.99,6,0,3,2,2,1,Medium,0,0,0,0
4565,34,Male,Single,Assistant Sub-Inspector,Patrol,21.8,37.431615654110956,0.36,22.904089564619042,1,1.51,4,0,2,3,2,0,Low,0,1,0,0
4566,21,Male,Married,Deputy SP,Intelligence,12.2,51.71755765143895,0.32,15.600184507944828,1,1.03,6,0,4,4,1,0,Low,1,0,0,0
4567,21,Female,Single,Assistant Sub-Inspector,Special Operations,24.1,39.16654949133551,0.45,25.786845197919014,5,7.81,10,1,3,5,4,1,Very High,0,1,1,1
4568,39,Male,Married,Head Constable,Special Operations,35.0,51.65362768433148,0.64,49.71505488961184,6,10.75,7,0,4,1,4,0,Low,0,1,0,0
4569,45,Male,Single,Deputy SP,Special Operations,24.4,41.95586765942487,0.11,24.693007763541996,3,7.24,9,0,1,5,3,1,Low,0,0,1,0
4570,35,Male,Single,Deputy SP,Traffic,21.1,35.0,0.75,33.793860475746826,5,4.45,6,0,4,1,1,1,Very High,0,1,0,1
4571,41,Male,Divorced,Deputy SP,Traffic,35.0,62.09293806841019,0.62,12.637210662148046,2,2.28,6,0,3,4,1,1,Low,0,0,0,0
4572,51,Male,Married,Head Constable,Cyber Crime,32.4,60.11752404130955,0.33,44.07915326712504,1,0.96,7,0,3,2,2,1,Low,0,0,0,0
4573,28,Male,Married,Head Constable,Traffic,6.7,50.32487731550517,0.49,43.36539679015603,3,3.22,6,0,3,3,3,0,High,0,1,1,1
4574,41,Male,Married,Constable,Patrol,0.5,65.44622490205512,0.86,32.662487403239325,3,4.24,11,0,4,3,1,0,High,0,0,0,1
4575,46,Male,Married,Head Constable,Anti-Terror,29.6,43.10603123684642,0.34,22.52906534571837,4,9.81,5,0,1,2,3,1,Low,0,0,0,0
4576,37,Male,Single,Inspector,Traffic,15.9,63.13542866015349,0.23,13.307423364160499,0,0.0,4,0,2,1,1,0,Low,1,0,0,0
4577,39,Male,Married,Deputy SP,Traffic,33.5,40.18139922906668,0.1,68.95922780918032,2,1.68,2,0,4,3,2,0,Medium,0,0,0,0
4578,40,Male,Single,Sub-Inspector,Patrol,11.2,59.95234431120288,0.42,43.26770310051438,3,4.37,6,0,3,1,1,0,Medium,1,0,0,0
4579,32,Male,Married,Constable,Patrol,0.5,52.31156979380259,0.13,12.235212872946166,2,2.2,7,1,2,2,2,0,High,0,0,0,0
4580,46,Female,Married,Sub-Inspector,Intelligence,23.7,43.99471916745286,0.11,17.21576613798557,3,3.44,5,0,2,4,1,1,Low,1,1,0,1
4581,26,Female,Married,Constable,Investigation,2.3,41.220435881728186,0.07,8.831016840903429,3,3.83,7,0,2,3,1,0,Low,0,1,0,0
4582,33,Male,Married,Sub-Inspector,Patrol,30.5,46.09551673928862,0.35,28.766377277997677,0,0.0,5,1,4,2,2,0,Very High,0,0,0,0
4583,37,Male,Divorced,Sub-Inspector,Patrol,25.3,43.13635837528523,0.66,77.87856166438793,3,2.49,1,0,4,3,5,0,Medium,0,1,0,0
4584,44,Male,Married,Sub-Inspector,Special Operations,28.0,51.90878105547935,0.05,25.79762864676427,5,11.32,6,0,2,4,4,0,Low,0,0,1,0
4585,27,Male,Married,Head Constable,Investigation,8.6,55.61143854916665,0.1,23.45653453817579,2,2.91,4,1,4,3,4,1,Low,0,0,0,0
4586,43,Male,Widowed,Sub-Inspector,Cyber Crime,27.3,65.54918128670786,0.35,25.3783762372868,3,3.5,6,0,2,4,2,1,Medium,0,0,0,0
4587,35,Male,Married,Deputy SP,Traffic,14.5,71.50210005701132,0.29,19.19188665664263,2,2.2,5,1,3,4,3,1,Medium,0,0,0,0
4588,44,Female,Married,Head Constable,Patrol,4.1,56.76095198665167,0.49,18.550853324763484,1,1.28,8,0,1,4,3,0,Medium,0,0,1,0
4589,53,Male,Married,Constable,Investigation,3.1,65.3042575864644,0.24,21.598155787838543,2,2.98,3,0,4,2,4,0,Medium,1,0,0,0
4590,44,Male,Married,Constable,Investigation,6.3,60.91017475603387,0.72,50.43620338116705,3,3.68,7,0,1,1,2,0,Medium,0,0,0,1
4591,39,Female,Married,Deputy SP,Patrol,29.4,51.05454099612671,0.44,13.32905905416394,0,0.0,8,2,2,1,2,0,Low,0,0,0,0
4592,39,Male,Divorced,Constable,Investigation,2.2,35.0,0.43,46.961409726454384,2,1.42,7,1,2,4,2,0,Medium,0,0,1,0
4593,41,Male,Single,Sub-Inspector,Patrol,35.0,58.99158596131628,0.19,38.3924773532646,4,5.27,3,0,3,4,5,0,High,0,0,0,0
4594,41,Male,Married,Assistant Sub-Inspector,Traffic,13.8,42.01531537444741,0.33,19.253327540139406,0,0.0,4,0,5,4,2,0,Medium,0,0,0,0
4595,29,Female,Married,Constable,Cyber Crime,5.0,58.50835326065098,0.79,56.61411985781089,1,1.46,5,1,5,3,4,0,High,1,0,0,0
4596,38,Male,Married,Constable,Cyber Crime,2.3,54.566260146634946,0.74,91.49795956198241,0,0.0,3,0,2,5,2,0,Medium,0,0,0,0
4597,40,Male,Married,Constable,Investigation,10.9,39.49324056539718,0.45,39.64132416041163,3,2.46,8,0,2,5,4,0,Low,0,0,0,0
4598,28,Female,Single,Assistant Sub-Inspector,Investigation,6.8,46.7771629093939,0.64,45.500992807848846,3,4.27,4,0,4,4,2,0,Low,0,0,0,0
4599,35,Male,Married,Constable,Patrol,3.9,45.6629923952881,0.61,42.3234993214739,2,1.96,5,0,3,3,2,0,High,0,0,1,0
4600,25,Female,Single,Assistant Sub-Inspector,Anti-Terror,15.6,64.31989095207648,0.16,22.149904418662825,5,11.54,3,1,4,4,4,0,Medium,0,0,1,0
4601,21,Male,Married,Head Constable,Investigation,7.6,53.226373448327855,0.42,38.4199424332207,1,0.99,4,0,3,4,2,1,Medium,1,1,0,0
4602,34,Male,Divorced,Constable,Patrol,1.5,52.94831633969847,0.37,10.147176337307018,2,2.72,5,0,5,1,4,0,Medium,0,0,0,0
4603,33,Male,Married,Assistant Sub-Inspector,Patrol,13.9,58.54693400372745,0.32,37.44417904352642,1,0.97,4,0,2,4,5,0,High,1,0,0,1
4604,48,Male,Single,Sub-Inspector,Patrol,10.7,48.06825944199407,0.39,35.44206054143038,3,4.12,4,0,5,5,4,1,Medium,0,0,0,0
4605,25,Male,Single,Constable,Patrol,1.8,55.60211017966945,0.38,10.432768323643476,2,1.8,9,1,3,3,5,0,Low,0,0,1,0
4606,41,Male,Single,Assistant Sub-Inspector,Traffic,16.3,53.46937255956038,0.18,19.99874455135852,2,1.91,6,0,4,5,1,0,Low,0,0,0,0
4607,38,Male,Married,Head Constable,Intelligence,19.5,35.49646700818897,0.51,21.590508922272754,2,2.82,13,0,3,4,1,0,Low,0,0,0,0
4608,45,Male,Widowed,Sub-Inspector,Cyber Crime,35.0,68.32916857185467,0.37,16.951452592524042,0,0.0,3,0,3,3,3,1,Low,0,0,0,0
4609,33,Male,Married,Constable,Patrol,10.4,62.21186028619151,0.39,41.21919684188891,3,4.73,4,0,3,4,3,0,Low,0,0,0,0
4610,41,Male,Married,Constable,Special Operations,0.8,42.973073744253135,0.5,31.719889402192102,9,14.44,3,0,3,2,3,0,High,1,0,1,0
4611,28,Male,Married,Assistant Sub-Inspector,Patrol,9.5,76.6223717481588,0.2,43.654285498485415,0,0.0,8,0,1,3,1,0,Low,0,0,0,0
4612,40,Male,Single,Constable,Intelligence,0.5,63.86786739084463,0.36,15.32312413169614,0,0.0,6,0,1,2,1,0,Medium,1,0,0,0
4613,37,Male,Married,Inspector,Cyber Crime,28.7,45.15288465730904,0.21,13.905658570200194,4,3.25,5,0,3,5,2,0,Medium,0,0,0,0
4614,32,Male,Single,Constable,Intelligence,0.5,56.15576649055647,0.04,21.150667890346053,2,1.62,4,0,1,2,1,0,Medium,1,0,0,0
4615,45,Male,Married,Constable,Patrol,4.4,65.52827898182073,0.56,44.18077346201877,4,5.63,6,1,5,2,4,0,Low,0,1,0,0
4616,37,Male,Single,Head Constable,Investigation,35.0,72.53975639442984,0.34,82.05523681063309,4,5.25,5,0,3,2,4,0,Low,0,0,0,0
4617,42,Male,Married,Constable,Patrol,18.4,67.28949733011176,0.25,50.307061588922394,5,6.7,4,0,3,3,1,0,Low,0,0,0,0
4618,48,Male,Married,Assistant Sub-Inspector,Intelligence,26.3,61.880430185066984,0.6,32.690644394321154,0,0.0,4,0,2,3,4,0,Low,0,0,0,0
4619,47,Male,Divorced,Specialized Tactical,Cyber Crime,4.7,57.242307363182604,0.24,15.230885622947921,3,4.58,4,0,4,2,3,1,Low,0,1,0,0
4620,45,Male,Married,Constable,Patrol,0.5,44.594170588457146,0.3,66.32209872826775,3,2.41,2,0,4,3,1,0,Low,0,0,0,0
4621,34,Male,Married,Assistant Sub-Inspector,Special Operations,32.8,67.09041862159654,0.88,18.409458878513682,4,8.01,6,0,4,5,2,0,Medium,1,1,0,0
4622,39,Male,Married,Constable,Patrol,3.6,51.27065189597777,0.27,45.771370011939545,0,0.0,9,0,3,4,3,0,Low,0,1,0,0
4623,40,Male,Married,Inspector,Investigation,21.2,52.91187797970897,0.36,14.702746085494342,5,5.83,6,2,3,4,5,0,Low,0,0,0,0
4624,43,Female,Single,Assistant Sub-Inspector,Anti-Terror,16.3,54.10467489478115,0.26,29.198397673406994,2,9.71,15,1,2,4,3,0,High,0,0,0,0
4625,41,Male,Divorced,Sub-Inspector,Investigation,35.0,46.0290218775929,0.56,60.9019529365114,1,1.44,11,0,4,4,1,0,Medium,1,1,0,0
4626,32,Male,Widowed,Inspector,Patrol,18.5,74.16700985138598,0.43,18.52478068854963,0,0.0,9,0,1,3,3,0,Low,0,0,1,0
4627,34,Male,Single,Constable,Cyber Crime,1.4,48.45011662151341,0.74,34.92008949906791,3,4.19,5,0,2,3,5,0,Low,1,1,0,0
4628,34,Male,Married,Constable,Special Operations,1.8,64.42248460501511,0.29,23.867522287328594,4,7.82,6,0,2,3,1,1,Low,0,1,0,1
4629,33,Female,Married,Deputy SP,Traffic,14.2,61.44634515032454,0.34,13.74946696011143,1,0.85,3,0,5,4,5,1,Low,0,1,0,0
4630,42,Male,Single,Sub-Inspector,Special Operations,14.2,60.65095911874021,0.82,42.19145661538909,1,4.35,4,1,4,4,3,0,Low,0,1,0,0
4631,22,Male,Married,Constable,Traffic,10.5,51.409756528789,0.12,20.87001923082603,0,0.0,7,0,2,3,5,0,Low,0,1,0,0
4632,31,Male,Married,Constable,Patrol,3.7,47.46689096008012,0.35,14.771953497561311,1,1.01,4,0,2,5,3,0,Low,1,0,0,1
4633,34,Male,Married,Constable,Investigation,14.1,54.75063062988719,0.46,28.741642116138543,4,6.39,6,0,3,2,3,0,High,0,0,0,0
4634,46,Male,Single,Deputy SP,Investigation,35.0,60.337545806526016,0.34,16.39041164646998,2,2.96,9,0,4,1,5,1,Low,0,1,0,0
4635,28,Male,Married,Assistant Sub-Inspector,Anti-Terror,13.1,43.985471713884394,0.69,28.550264423826924,4,5.6,4,0,3,4,3,0,Medium,0,1,0,0
4636,40,Female,Single,Assistant Sub-Inspector,Investigation,12.7,61.24301414892333,0.43,20.191073845700494,6,9.3,6,1,4,3,5,1,Medium,0,0,0,0
4637,37,Male,Married,Assistant Sub-Inspector,Patrol,9.3,47.9893794303143,0.23,33.450870481788094,0,0.0,7,0,4,2,3,1,Medium,0,0,0,0
4638,31,Male,Single,Constable,Traffic,5.4,59.70605001684173,0.37,36.364417588112275,0,0.0,3,1,5,4,1,0,Medium,1,0,1,0
4639,53,Male,Single,Deputy SP,Cyber Crime,28.1,52.99790933925866,0.46,9.674988449899418,3,4.3,8,0,1,2,1,0,Medium,0,0,1,0
4640,42,Male,Married,Assistant Sub-Inspector,Patrol,16.6,48.67147934035086,0.19,29.886331008400344,1,0.86,5,1,3,3,2,1,High,0,1,0,0
4641,32,Male,Single,Inspector,Traffic,14.5,43.62481753835065,0.44,30.53632084985057,1,1.54,12,1,3,1,2,0,Low,1,0,0,0
4642,45,Male,Married,Inspector,Cyber Crime,22.3,48.04865405810148,0.05,10.383128034086345,4,6.4,6,1,4,4,2,0,Medium,0,1,0,0
4643,36,Male,Married,Constable,Anti-Terror,0.5,52.22081917792788,0.14,20.678903070995748,6,11.39,13,0,4,2,2,0,Medium,0,1,0,1
4644,27,Female,Single,Assistant Sub-Inspector,Patrol,10.8,67.4944451610953,0.22,32.85668110117021,1,1.56,10,2,3,4,3,0,High,1,0,0,0
4645,21,Female,Married,Inspector,Anti-Terror,21.4,58.655734976257584,0.71,54.2287233471507,12,12.92,3,0,2,2,1,1,Medium,0,1,1,0
4646,41,Male,Married,Inspector,Traffic,12.0,54.85639914819983,0.6,41.57962040831604,1,1.12,1,0,4,4,3,0,High,1,0,0,0
4647,39,Male,Single,Head Constable,Patrol,13.7,52.87244795568592,0.68,25.40883052376298,4,3.61,5,0,3,3,1,1,Low,1,0,0,0
4648,29,Male,Divorced,Deputy SP,Patrol,35.0,58.55374330951548,0.22,35.89020793926822,4,3.65,7,1,1,2,1,0,Low,1,0,0,1
4649,24,Female,Single,Constable,Patrol,0.5,51.27314851819054,0.14,12.71101175179452,0,0.0,8,0,2,2,1,0,Medium,0,1,1,0
4650,30,Female,Divorced,Inspector,Patrol,35.0,67.6981967892026,0.45,25.432749818529857,2,3.03,5,0,3,3,2,0,Medium,0,0,1,1
4651,32,Male,Single,Assistant Sub-Inspector,Intelligence,15.7,39.09031519434366,0.5,33.56869678231626,2,2.21,7,0,5,4,2,0,Medium,0,0,1,0
4652,40,Male,Married,Deputy SP,Patrol,20.8,44.3346523032199,0.58,14.480654909111639,2,2.73,5,0,4,2,5,0,Medium,1,0,0,0
4653,38,Male,Married,Sub-Inspector,Patrol,11.5,48.089466732660554,0.56,17.64100002952552,4,3.33,3,0,3,1,3,0,Medium,0,0,0,1
4654,33,Male,Married,Constable,Special Operations,1.6,72.86453790622592,0.48,12.507663654700025,6,8.12,6,0,2,5,1,0,Low,0,0,0,0
4655,22,Male,Single,Assistant Sub-Inspector,Patrol,10.0,43.32348754905494,0.42,25.416187197770807,3,3.03,7,0,1,3,2,0,Low,0,1,1,0
4656,26,Male,Married,Constable,Women & Child Protection,4.6,67.6926340352367,0.27,54.42683086547483,2,5.06,3,1,1,2,4,0,High,0,0,0,1
4657,49,Female,Single,Sub-Inspector,Women & Child Protection,7.1,55.687058090186866,0.35,20.148191422569415,4,5.64,5,0,1,5,2,0,High,0,0,1,1
4658,32,Female,Married,Assistant Sub-Inspector,Patrol,13.1,55.78167156196923,0.35,24.35334905755603,5,4.08,4,0,1,4,3,0,Low,0,0,1,0
4659,46,Female,Divorced,Head Constable,Patrol,6.2,50.89875287676236,0.6,12.878932577379825,1,0.75,5,0,4,3,3,0,Low,0,1,0,0
4660,43,Male,Married,Constable,Patrol,2.8,66.2619264059122,0.25,34.21522386637321,2,2.14,7,0,1,4,1,1,Low,0,1,0,1
4661,23,Female,Single,Head Constable,Intelligence,9.2,74.84720460881002,0.81,33.989342640833556,1,1.09,8,0,4,2,1,0,Low,0,1,0,0
4662,42,Male,Single,Deputy SP,Special Operations,13.1,51.5736113478056,0.06,33.98094118553463,5,7.81,8,0,3,3,4,1,Very High,1,1,1,0
4663,28,Male,Divorced,Deputy SP,Patrol,35.0,60.582755803804176,0.72,19.738221431236184,1,1.32,6,1,4,1,5,0,Medium,0,0,1,0
4664,29,Male,Married,Constable,Intelligence,1.6,58.140475960646825,0.08,40.540814716116834,0,0.0,1,0,2,2,2,0,Medium,0,1,1,0
4665,42,Male,Divorced,Constable,Traffic,1.0,50.86843694628424,0.43,44.32566831397784,2,2.82,5,1,1,4,3,1,High,0,0,1,1
4666,32,Female,Single,Constable,Anti-Terror,9.4,76.16108843079472,0.13,50.57336556948191,6,15.85,7,0,3,2,3,1,Low,0,1,1,1
4667,24,Male,Single,Constable,Women & Child Protection,6.0,62.89113163970198,0.58,20.982133206201958,2,4.83,6,0,4,2,5,0,Low,0,0,0,1
4668,27,Male,Single,Head Constable,Anti-Terror,5.7,52.754508299580834,0.37,70.33870689579226,6,14.2,3,0,2,2,3,0,High,0,0,0,0
4669,33,Male,Divorced,Head Constable,Investigation,19.2,53.60575854355847,0.38,9.94075368927497,5,4.07,8,0,5,5,1,1,Low,0,0,1,0
4670,41,Male,Single,Head Constable,Investigation,7.6,47.61717527921604,0.4,18.065590924150904,3,3.58,8,1,4,2,3,1,Low,0,1,0,1
4671,24,Male,Married,Constable,Women & Child Protection,7.6,57.05181458339923,0.71,23.82441579799876,4,7.86,7,0,4,4,1,0,Medium,0,1,1,0
4672,36,Female,Divorced,Head Constable,Patrol,5.1,63.10922524192583,0.25,17.105049229481576,3,4.48,2,0,3,3,2,0,Medium,0,1,0,1
4673,49,Male,Married,Constable,Investigation,0.5,46.62265132307661,0.28,23.594241418496985,3,4.45,4,0,3,2,3,0,Medium,0,0,0,0
4674,25,Male,Single,Constable,Patrol,1.0,64.00950922317043,0.28,45.02554299270908,2,1.84,12,0,3,5,5,1,Low,0,0,0,0
4675,32,Male,Widowed,Assistant Sub-Inspector,Investigation,7.2,56.93255309750737,0.59,37.24463718176942,4,5.93,5,0,3,4,2,0,Low,0,1,0,1
4676,32,Male,Married,Assistant Sub-Inspector,Special Operations,13.8,66.40554559506003,0.46,39.429887597169,1,4.49,5,1,2,3,3,0,Medium,0,0,1,0
4677,28,Female,Married,Inspector,Special Operations,35.0,40.23975183496083,0.68,42.00898166019227,8,13.06,4,0,2,3,1,0,Medium,0,0,0,0
4678,42,Female,Single,Sub-Inspector,Traffic,24.6,47.337914046762094,0.56,30.024624995227324,2,2.39,6,1,3,4,2,1,Medium,1,0,0,0
4679,35,Male,Single,Constable,Traffic,3.4,67.71869877855117,0.31,17.419434101070067,0,0.0,4,1,2,2,2,0,Medium,0,1,0,0
4680,35,Male,Divorced,Assistant Sub-Inspector,Women & Child Protection,6.5,66.89948509073474,0.14,23.855029862225827,4,5.65,3,0,1,1,5,0,Medium,0,0,0,0
4681,48,Male,Married,Constable,Investigation,2.4,67.3938732528497,0.1,27.006243687801398,6,9.27,4,0,1,4,3,0,High,0,0,1,0
4682,38,Male,Married,Constable,Cyber Crime,2.0,48.076741112945896,0.53,26.99138589786904,3,2.73,6,0,2,2,1,1,Medium,1,0,0,1
4683,35,Female,Married,Constable,Patrol,2.5,50.903983242367374,0.18,31.38597179894957,1,1.33,8,1,2,2,4,0,High,0,0,1,0
4684,35,Male,Married,Assistant Sub-Inspector,Investigation,10.3,68.66196896847165,0.23,50.520934157678575,4,3.38,6,0,4,4,5,0,Medium,0,0,0,0
4685,30,Male,Married,Deputy SP,Intelligence,28.2,54.57601165142665,0.62,48.86655334079564,4,3.85,5,1,5,2,3,0,High,1,0,0,0
4686,46,Male,Divorced,Assistant Sub-Inspector,Traffic,17.0,65.99714525594011,0.77,23.549044691656324,2,2.83,6,0,4,4,2,0,Low,0,1,0,0
4687,32,Male,Married,Sub-Inspector,Patrol,33.3,49.4616339107762,0.46,20.92485971023642,0,0.0,2,0,1,2,1,0,Very High,0,1,1,1
4688,36,Male,Married,Sub-Inspector,Traffic,20.0,62.90424105785328,0.1,33.83064060497545,2,1.88,10,0,3,5,3,0,Medium,0,1,0,0
4689,21,Male,Married,Assistant Sub-Inspector,Patrol,5.1,39.61256074096478,0.07,50.51184217598453,1,1.09,8,0,2,5,2,0,Medium,0,0,0,0
4690,41,Male,Married,Head Constable,Traffic,6.1,54.61889389571995,0.48,11.131313048364238,2,1.72,8,0,2,2,5,1,Low,0,0,1,1
4691,47,Male,Married,Inspector,Women & Child Protection,24.4,51.677174272742455,0.85,29.489982848215607,2,4.68,4,0,1,5,3,0,Low,1,0,0,0
4692,46,Female,Married,Constable,Investigation,0.6,68.34210923054755,0.59,35.73021368214646,6,6.63,12,0,1,4,1,0,Medium,0,0,1,1
4693,28,Male,Single,Sub-Inspector,Patrol,13.5,59.286690917506064,0.85,46.385994949021025,4,2.81,8,1,4,3,4,0,Very High,1,0,0,0
4694,41,Female,Married,Assistant Sub-Inspector,Patrol,21.9,52.8155337791761,0.18,23.888706054043986,3,4.49,1,0,3,2,3,0,High,0,0,0,0
4695,36,Male,Married,Head Constable,Women & Child Protection,13.2,58.311468662344296,0.32,47.56972739098732,0,2.1,6,0,5,2,1,0,High,0,0,0,1
4696,31,Male,Single,Assistant Sub-Inspector,Investigation,18.2,58.98841024281903,0.19,44.21751516755445,3,2.26,6,0,3,4,1,0,Low,0,1,1,0
4697,40,Male,Married,Assistant Sub-Inspector,Intelligence,25.5,51.60897994622035,0.64,19.560774462026636,1,1.51,6,0,3,2,3,0,Low,0,1,1,0
4698,41,Female,Married,Specialized Tactical,Investigation,6.9,45.12138758017948,0.44,54.51955464471066,8,10.89,4,1,2,5,1,0,Medium,1,0,0,0
4699,40,Female,Single,Sub-Inspector,Traffic,20.6,71.73233963358093,0.26,33.690048319124806,3,2.31,4,0,3,3,4,0,Very High,0,0,1,0
4700,40,Male,Single,Head Constable,Patrol,7.7,65.54966513865682,0.22,13.001988018035885,1,0.82,5,0,1,4,2,0,High,0,0,0,0
4701,35,Male,Divorced,Sub-Inspector,Intelligence,8.5,49.288051204896014,0.46,40.43020884612775,1,1.58,9,1,2,3,2,0,High,0,0,0,0
4702,49,Male,Divorced,Head Constable,Patrol,13.5,55.3260166291772,0.25,11.672814283715695,1,1.46,11,0,5,4,3,0,Low,0,1,0,0
4703,29,Male,Divorced,Constable,Investigation,4.4,66.0234133519084,0.07,15.317644449385464,5,7.93,4,1,3,4,1,0,Low,0,0,0,0
4704,39,Male,Married,Head Constable,Special Operations,16.2,41.107830084259874,0.13,15.904940114381604,4,9.64,6,0,5,5,1,1,High,1,0,0,1
4705,25,Male,Single,Head Constable,Traffic,8.1,48.24829625675367,0.17,26.301510684383345,3,4.01,3,1,3,2,2,0,Low,1,1,0,0
4706,35,Male,Married,Head Constable,Anti-Terror,9.7,45.60820367818688,0.49,36.03656181259695,7,12.41,3,0,3,4,2,0,Low,1,1,0,0
4707,38,Male,Married,Assistant Sub-Inspector,Women & Child Protection,8.1,66.83449612038349,0.13,50.076591807358916,4,5.79,9,0,3,4,3,0,Medium,0,0,0,0
4708,37,Female,Single,Sub-Inspector,Cyber Crime,16.9,55.25457000696284,0.51,67.3262000729514,2,1.88,5,1,3,4,2,0,Low,1,1,1,0
